TRAIN_COST,TRAIN_TT,SM_COST,SM_TT,CAR_COST,CAR_TT,CHOICE,v_1,v_2,v_3,p_1,p_2,p_3
0.71,1.16,0.81,0.76,0.97,1.2,1.0,-4.8999999999999995,-3.9000000000000004,-5.539999999999999,0.2355393971523779,0.6402624631655065,0.12419813968211572
0.54,1.77,0.66,1.46,0.65,1.44,3.0,-6.390000000000001,-5.7,-5.62,0.19404356924616156,0.38686767813200207,0.41908875262183626
0.46,1.39,0.58,0.65,0.44,1.17,3.0,-5.09,-3.1100000000000003,-4.39,0.09749918782868736,0.7061615587051209,0.1963392534661917
2.17,2.21,2.66,1.51,2.01,1.9,2.0,-10.969999999999999,-9.850000000000001,-9.719999999999999,0.13235921958389907,0.4056617104862935,0.4619790699298076
0.56,1.42,0.7,0.99,0.45,1.04,2.0,-5.38,-4.369999999999999,-4.0200000000000005,0.13085931896910336,0.3592874789859929,0.5098532020449037
0.39,1.52,0.46,1.19,0.55,1.0,2.0,-5.340000000000001,-4.49,-4.1,0.14716139682597174,0.3443056988089165,0.5085329043651118
0.26,1.23,0.32,0.48,0.4,0.56,2.0,-4.21,-2.08,-2.4800000000000004,0.0664208178917599,0.558922336066079,0.37465684604216104
0.58,2.92,0.72,0.92,1.04,1.76,2.0,-9.92,-4.2,-7.36,0.0031363620569488495,0.95629223133896,0.04057140660409121
1.09,2.77,1.22,1.77,1.3,1.36,2.0,-10.49,-7.75,-6.68,0.01622390969171298,0.25125944759992397,0.732516642708363
0.8,1.25,0.9,0.55,0.97,0.96,3.0,-5.35,-3.45,-4.82,0.10655497715014647,0.7124153295253585,0.18102969332449514
1.27,2.14,1.39,0.7,1.3,2.1,2.0,-8.96,-4.879999999999999,-8.9,0.016337918769422657,0.9663138819867149,0.017348199243862373
1.19,2.24,1.65,1.17,0.56,1.69,3.0,-9.100000000000001,-6.81,-6.19,0.03420939459461222,0.337815639732459,0.6279749656729288
0.82,0.97,0.84,0.5,0.91,1.56,2.0,-4.55,-3.1799999999999997,-6.5,0.1969424772164888,0.7750377146815871,0.028019808101924042
1.3,2.06,1.72,0.73,0.76,2.21,2.0,-8.78,-5.63,-8.15,0.03814802746613809,0.8902248325853744,0.07162713994848754
0.45,2.68,0.6,1.18,1.23,1.7,2.0,-8.940000000000001,-4.74,-7.56,0.013954546450896941,0.9305775041504816,0.05546794939862141
1.66,1.95,1.94,0.91,0.9,1.28,3.0,-9.17,-6.609999999999999,-5.64,0.020807417291823713,0.26916094889530373,0.7100316338128726
1.89,2.0,2.25,0.81,1.56,2.73,2.0,-9.78,-6.93,-11.309999999999999,0.05404144192694255,0.9342566583826878,0.011701899690369756
0.74,1.3,0.84,0.72,0.44,1.43,3.0,-5.380000000000001,-3.84,-5.17,0.14496391732315048,0.6761972783898954,0.17883880428695414
0.39,1.86,0.43,1.35,1.23,2.34,2.0,-6.36,-4.910000000000001,-9.48,0.1884207290710716,0.8032591450615759,0.008320125867352628
0.89,1.57,0.9,1.02,0.85,1.56,2.0,-6.49,-4.86,-6.38,0.13850122417410937,0.7068928965486243,0.15460587927726643
0.4,1.28,0.45,0.77,0.91,0.88,1.0,-4.64,-3.21,-4.46,0.15684019565920018,0.6553879988621835,0.18777180547861638
0.43,0.95,0.48,0.47,0.84,1.04,1.0,-3.7099999999999995,-2.37,-4.8,0.19397663748866273,0.7408052175938771,0.06521814491746025
0.92,2.32,1.09,1.18,1.24,2.21,2.0,-8.799999999999999,-5.720000000000001,-9.11,0.0425679555916669,0.9262107069469343,0.03122133746139879
0.97,2.29,1.05,1.78,1.23,1.28,3.0,-8.81,-7.4399999999999995,-6.3,0.058003695772360656,0.22826488449761748,0.7137314197300219
0.76,1.74,0.88,0.61,0.95,1.12,2.0,-6.74,-3.59,-5.26,0.034808021260917796,0.812282232079605,0.15290974665947718
0.68,1.46,0.92,0.49,0.97,1.56,2.0,-5.74,-3.31,-6.619999999999999,0.07828606751868802,0.8892422094518097,0.032471723029502325
0.76,1.43,0.9,1.32,0.6,0.9,3.0,-5.8100000000000005,-5.76,-3.9000000000000004,0.1135800912203087,0.11940346702366283,0.7670164417560285
1.01,3.0,1.22,1.33,1.28,2.4,2.0,-11.02,-6.43,-9.76,0.009706867016311427,0.956072335429386,0.034220797554302594
2.25,2.71,3.22,1.04,1.35,2.1,3.0,-12.629999999999999,-9.56,-9.0,0.016596210417160043,0.35751394958032234,0.6258898400025176
0.59,1.8,0.62,1.14,1.17,1.82,1.0,-6.58,-4.66,-7.8,0.12321054189622448,0.8404139892529551,0.03637546885082061
1.58,2.26,1.76,1.37,0.84,1.28,3.0,-9.94,-7.630000000000001,-5.52,0.010619013065295549,0.10698044703692473,0.8824005398977797
2.35,0.74,3.76,0.43,0.39,0.78,3.0,-6.92,-8.809999999999999,-3.12,0.021809177577012492,0.0032947519057929006,0.9748960705171946
0.83,1.18,0.91,0.78,0.6,1.17,3.0,-5.2,-4.16,-4.71,0.18309876679289286,0.5180261463172408,0.29887508688986636
1.0,1.77,1.23,0.96,1.0,1.6,2.0,-7.3100000000000005,-5.34,-6.800000000000001,0.10166767848359366,0.7290260317270886,0.16930628978931786
2.66,0.9,3.55,0.48,0.4,0.48,3.0,-8.02,-8.54,-2.24,0.003073577974670531,0.0018273052617302449,0.9950991167635992
0.84,2.08,0.99,0.58,0.95,0.88,3.0,-7.92,-3.7199999999999998,-4.54,0.010303213034437134,0.6870834751996496,0.30261331176591333
1.7,1.71,1.69,1.33,0.64,1.4,3.0,-8.53,-7.37,-5.4799999999999995,0.03951744817457902,0.1260580229192863,0.8344245289061347
0.81,1.46,0.88,0.91,0.9,1.95,2.0,-6.0,-4.49,-7.6499999999999995,0.17486244917326133,0.7915552334418126,0.03358231738492611
1.94,1.67,1.98,1.04,1.23,2.08,2.0,-8.89,-7.08,-8.7,0.12019668461574715,0.7344555228729249,0.14534779251132798
2.68,0.66,2.9,0.35,0.39,0.32,3.0,-7.34,-6.85,-1.74,0.0036622159023054295,0.005977894418311677,0.9903598896793829
1.22,2.83,1.46,1.39,1.88,2.2,2.0,-10.93,-7.09,-10.36,0.020286550984937028,0.9438414093211682,0.03587203969389474
0.23,1.06,0.23,0.34,0.65,0.9,2.0,-3.64,-1.48,-4.0,0.09644304560690753,0.8362709246589644,0.06728602973412813
1.94,2.75,2.66,1.23,1.49,2.6,2.0,-12.129999999999999,-9.01,-10.780000000000001,0.03635860542489463,0.8233907817485795,0.14025061282652576
0.0,0.97,0.0,0.41,0.32,0.91,3.0,-2.91,-1.23,-3.37,0.14292166960971486,0.7668542177771278,0.09022411261315724
1.03,1.86,1.06,1.02,0.97,0.96,3.0,-7.640000000000001,-5.18,-4.82,0.0339193900535524,0.3970200681279323,0.5690605418185153
1.81,1.81,2.18,1.26,1.0,1.5,3.0,-9.05,-8.14,-6.5,0.06138197973586577,0.15249263540158153,0.7861253848625526
1.55,1.73,1.81,1.18,0.85,1.4,3.0,-8.29,-7.16,-5.8999999999999995,0.06662602282431494,0.20625128063354775,0.7271226965421372
1.94,2.49,2.25,0.95,1.2,1.44,2.0,-11.350000000000001,-7.35,-6.720000000000001,0.0063246220756325916,0.345312664988325,0.6483627129360424
0.45,1.69,0.6,0.73,0.68,1.95,2.0,-5.970000000000001,-3.3899999999999997,-7.21,0.06902967972123128,0.910994220398057,0.01997609988071167
0.52,0.94,0.8,0.39,0.45,0.7,3.0,-3.86,-2.77,-2.9999999999999996,0.15779255122632938,0.4693182939560507,0.3728891548176198
0.5,1.03,0.63,0.31,0.35,0.56,3.0,-4.09,-2.19,-2.38,0.07567241035854741,0.5059377478500883,0.4183898417913643
0.68,2.13,0.72,0.7,0.95,1.9,2.0,-7.75,-3.5399999999999996,-7.6,0.014384686259201671,0.9689026926739548,0.016712621066843517
0.79,1.87,0.9,1.51,1.05,1.5,1.0,-7.19,-6.33,-6.6,0.19353031601858886,0.4573432358555903,0.3491264481258209
0.81,2.18,0.94,0.74,1.23,1.6,2.0,-8.16,-4.1,-7.260000000000001,0.01627765401542466,0.9436857775259005,0.040036568458674884
0.67,2.24,0.72,0.74,1.0,1.7,2.0,-8.06,-3.6599999999999997,-7.1,0.011756052716880386,0.9575407058610668,0.030703241422052795
0.62,1.64,0.82,0.64,1.69,1.7,2.0,-6.16,-3.5599999999999996,-8.48,0.06867183092924774,0.9245795420153186,0.0067486270554336664
0.0,0.7,0.0,0.56,0.2,0.4,3.0,-2.0999999999999996,-1.6800000000000002,-1.6,0.23976889196406398,0.36491903580258284,0.39531207223335313
0.29,1.2,0.32,0.94,0.44,0.8,3.0,-4.18,-3.46,-3.2800000000000002,0.1813553523480253,0.37258245879180707,0.44606218886016763
1.08,2.0,1.32,1.45,1.15,1.7,3.0,-8.16,-6.99,-7.3999999999999995,0.1572260579175021,0.5065812011950473,0.33619274088745055
1.3,2.4,1.49,0.95,1.17,1.36,2.0,-9.799999999999999,-5.83,-6.42,0.011996837352520962,0.6356467986832252,0.352356363964254
0.67,2.52,0.7,1.63,1.23,1.36,2.0,-8.9,-6.289999999999999,-6.54,0.039698289341986194,0.5398590554923686,0.4204426551656453
0.0,1.12,0.0,0.63,1.95,1.0,2.0,-3.3600000000000003,-1.8900000000000001,-6.9,0.18593413932490166,0.8086712926751182,0.005394567999980169
1.81,1.69,2.1,0.92,1.1,2.21,2.0,-8.690000000000001,-6.960000000000001,-8.83,0.13315557696161012,0.7510845256175346,0.11575989742085539
0.9,2.27,1.05,0.89,0.84,1.7,2.0,-8.610000000000001,-4.77,-6.779999999999999,0.018601411541540092,0.8654394972199251,0.1159590912385347
0.59,1.74,0.64,0.55,0.68,1.2,2.0,-6.3999999999999995,-2.93,-4.96,0.026768430773902955,0.8602501654311231,0.11298140379497396
2.84,3.73,3.22,1.95,2.14,2.08,3.0,-16.869999999999997,-12.29,-10.52,0.0014902971894040534,0.14532542761321124,0.8531842751973848
0.68,1.96,0.99,1.26,0.85,1.82,1.0,-7.24,-5.76,-7.16,0.1544107568118433,0.6783180672239838,0.16727117596417287
1.96,2.91,2.25,1.17,2.08,2.2,2.0,-12.65,-8.01,-10.760000000000002,0.008995740998998344,0.9314581327694569,0.059546126231544726
0.67,1.7,0.74,0.8,0.8,1.7,2.0,-6.4399999999999995,-3.8800000000000003,-6.699999999999999,0.06799543850618231,0.8795765708062169,0.05242799068760076
0.38,1.16,0.52,0.61,0.5,0.9,3.0,-4.239999999999999,-2.87,-3.7,0.15034524776811284,0.5916612753649229,0.25799347686696417
0.13,1.48,0.21,0.96,0.7,1.2,3.0,-4.699999999999999,-3.3,-5.0,0.17253223983183832,0.6996527332457079,0.12781502692245378
3.37,3.17,3.57,2.14,2.21,4.03,2.0,-16.25,-13.559999999999999,-16.509999999999998,0.060596043873445006,0.8926812804045127,0.04672267572204234
1.03,1.93,1.23,0.5,0.85,1.36,2.0,-7.85,-3.96,-5.78,0.017290355840659445,0.8456866324774387,0.13702301168190179
1.19,3.92,1.39,2.36,0.84,1.52,3.0,-14.14,-9.86,-6.24,0.00036094271140833274,0.026074660289575044,0.9735643969990166
0.0,1.02,0.0,0.39,0.24,0.78,2.0,-3.06,-1.17,-2.82,0.11247812232713252,0.7445341602347532,0.14298771743811428
0.0,1.89,0.0,0.88,1.65,1.65,2.0,-5.67,-2.64,-8.25,0.045928429576765975,0.9505913894157213,0.0034801810075128403
1.1,3.24,1.4,1.28,1.28,2.16,2.0,-11.920000000000002,-6.64,-9.040000000000001,0.0046471824566298265,0.912566639745465,0.0827861777979051
2.18,2.22,2.45,1.03,1.69,1.6,2.0,-11.02,-7.99,-8.18,0.02576456466310259,0.5332551873965998,0.4409802479402977
0.92,2.0,1.05,0.95,1.36,1.36,3.0,-7.84,-4.949999999999999,-6.800000000000001,0.04582420805807651,0.8245291628348278,0.1296466291070958
0.68,1.38,0.9,0.62,0.78,1.17,2.0,-5.5,-3.66,-5.07,0.11320162072867274,0.7127783361283161,0.17402004314301123
1.22,3.29,1.68,1.62,1.5,2.9,2.0,-12.31,-8.22,-11.7,0.015979463678308024,0.954611429632443,0.02940910668924884
0.0,0.54,0.0,0.28,0.1,0.5,1.0,-1.62,-0.8400000000000001,-1.7,0.24362977500461305,0.5314715972221303,0.22489862777325656
1.11,1.47,1.42,1.13,0.78,1.17,3.0,-6.630000000000001,-6.2299999999999995,-5.07,0.13791874653538883,0.20575059234921966,0.6563306611153915
0.72,4.09,0.97,2.16,1.75,3.12,2.0,-13.709999999999999,-8.42,-12.86,0.004958274330055665,0.9834411147426442,0.011600610927300182
0.54,0.95,0.83,0.53,0.5,0.48,3.0,-3.9299999999999997,-3.25,-2.44,0.1349350437654697,0.2663452781862014,0.5987196780483288
1.37,2.1,1.49,1.22,1.17,1.95,2.0,-9.040000000000001,-6.640000000000001,-8.19,0.06962419461742779,0.7674797776280244,0.16289602775454767
0.71,1.24,0.9,0.69,0.55,0.9,2.0,-5.14,-3.87,-3.8000000000000003,0.11933322226415853,0.42492801027346955,0.45573876746237185
1.14,2.78,1.32,1.22,0.9,1.2,3.0,-10.62,-6.300000000000001,-5.3999999999999995,0.0038296156163138057,0.28794354507634523,0.708226839307341
1.05,2.31,1.37,1.23,1.35,2.0,2.0,-9.03,-6.43,-8.7,0.0630727551611353,0.849195052635326,0.0877321922035386
0.46,1.25,0.48,1.01,0.75,1.56,3.0,-4.67,-3.99,-6.18,0.31300984312994706,0.6178431593231479,0.06914699754690505
0.68,1.28,0.76,0.95,0.6,0.8,2.0,-5.2,-4.369999999999999,-3.6000000000000005,0.12126575500272375,0.2781010285000317,0.6006332164972445
0.94,2.83,1.22,1.14,1.08,1.68,2.0,-10.370000000000001,-5.859999999999999,-7.2,0.008640853917089549,0.7856421516256156,0.20571699445729497
0.73,1.46,0.84,0.85,0.72,1.95,2.0,-5.84,-4.2299999999999995,-7.289999999999999,0.16032368670193772,0.8020691399201287,0.03760717337793332
1.1,1.91,1.27,1.05,0.88,1.6,2.0,-7.93,-5.69,-6.5600000000000005,0.06979008963926243,0.6555614325619197,0.27464847779881785
1.3,3.26,1.65,1.31,1.24,2.08,2.0,-12.379999999999999,-7.23,-8.72,0.004710474607089315,0.812234156600108,0.18305536879280263
0.97,1.89,1.18,0.89,0.84,1.95,2.0,-7.609999999999999,-5.029999999999999,-7.529999999999999,0.06544320495814607,0.8636630174434926,0.07089377759836137
0.79,1.5,0.97,0.64,0.8,1.7,2.0,-6.08,-3.86,-6.699999999999999,0.0930641581306365,0.8568724956635563,0.050063346205807144
2.17,1.93,2.54,1.23,1.43,1.7,3.0,-10.129999999999999,-8.77,-7.959999999999999,0.07323605107057653,0.28534181163111233,0.6414221372983111
1.06,1.57,1.12,0.58,1.36,2.21,2.0,-6.83,-3.98,-9.35,0.05444179307355837,0.9411778416650036,0.0043803652614379275
0.0,1.12,0.0,0.7,1.2,1.04,2.0,-3.3600000000000003,-2.0999999999999996,-5.52,0.21548256872917898,0.7596668779505358,0.024850553320285212
0.85,2.0,0.84,1.12,0.9,1.5,2.0,-7.7,-5.04,-6.3,0.05167560990340827,0.7387694585296121,0.20955493156697963
1.19,0.77,1.3,0.59,0.52,0.91,2.0,-4.6899999999999995,-4.37,-3.77,0.20464887949175786,0.281827653888343,0.5135234666198992
0.61,0.96,0.68,0.72,0.5,0.56,3.0,-4.1,-3.5200000000000005,-2.68,0.1444427346869979,0.25798027519361466,0.5975769901193875
1.05,1.82,1.46,0.71,1.12,1.68,2.0,-7.5600000000000005,-5.05,-7.28,0.0683617655856173,0.841186744344029,0.09045149007035369
0.45,1.51,0.49,1.16,1.04,1.04,2.0,-5.430000000000001,-4.459999999999999,-5.2,0.20422565469854706,0.5387359342700074,0.2570384110314456
0.0,0.93,0.0,0.53,1.0,0.6,2.0,-2.79,-1.59,-3.8,0.21347743220277587,0.7087700352787801,0.0777525325184441
0.42,1.35,0.48,0.56,0.5,0.8,3.0,-4.890000000000001,-2.64,-3.4000000000000004,0.06700243213406361,0.6357013764815356,0.2972961913844008
0.17,0.9,0.23,0.75,0.32,0.91,2.0,-3.04,-2.71,-3.37,0.32155458916517654,0.4472721850900254,0.2311732257447979
0.93,2.42,1.06,1.66,1.0,1.44,3.0,-9.12,-7.1,-6.32,0.04002726384265616,0.3017385210513592,0.6582342151059847
0.94,1.82,1.09,0.71,1.04,2.47,2.0,-7.34,-4.3100000000000005,-9.49,0.04584271500316683,0.9488173349496389,0.005339950047194339
0.76,1.04,0.9,0.46,0.48,1.17,2.0,-4.640000000000001,-3.18,-4.47,0.15405319233839607,0.6633468114215135,0.18259999624009038
0.58,0.66,0.72,0.43,0.39,0.6,3.0,-3.1399999999999997,-2.73,-2.58,0.23488016013263668,0.3539216026580118,0.4111982372093515
0.95,2.21,1.16,1.16,1.69,1.95,2.0,-8.53,-5.799999999999999,-9.23,0.05941956947704407,0.9110735455630432,0.029506884959912664
1.23,1.82,1.72,0.71,0.92,1.68,2.0,-7.92,-5.57,-6.88,0.0698578342959184,0.7324991923283173,0.19764297337576422
1.06,1.5,1.18,0.56,0.84,1.7,2.0,-6.62,-4.04,-6.779999999999999,0.06644835304526905,0.8769280956201709,0.0566235513345601
0.78,1.31,0.88,0.92,1.82,1.2,2.0,-5.49,-4.5200000000000005,-7.24,0.26234886587220535,0.6920617371454295,0.04558939698236503
0.53,1.18,0.8,0.47,0.52,0.91,2.0,-4.6,-3.01,-3.77,0.1219948450385203,0.5982320906190162,0.27977306434246346
0.96,1.46,1.23,0.55,0.6,1.43,2.0,-6.3,-4.11,-5.49,0.08208077320081152,0.7334092011685043,0.18451002563068422
1.84,2.34,2.1,0.99,0.72,1.6,3.0,-10.7,-7.17,-6.24,0.008222908125486646,0.2805982505732067,0.7111788413013066
0.0,0.54,0.0,0.28,0.2,0.52,2.0,-1.62,-0.8400000000000001,-1.96,0.25685530180299393,0.5603227171294014,0.18282198106760456
2.17,1.73,2.37,0.77,1.49,2.21,1.0,-9.53,-7.050000000000001,-9.61,0.07212727470523457,0.861290858994044,0.06658186630072134
2.7,2.71,3.01,0.95,1.08,1.68,3.0,-13.53,-8.87,-7.2,0.001497470750915438,0.15818694327089783,0.8403155859781867
0.72,1.06,0.84,0.37,0.84,0.88,1.0,-4.62,-2.79,-4.32,0.11649926060240731,0.7262431863973412,0.15725755300025152
1.01,1.84,1.09,0.65,0.72,1.12,2.0,-7.540000000000001,-4.130000000000001,-4.800000000000001,0.02138935434267638,0.6473540337319607,0.33125661192536304
0.72,1.19,0.83,0.77,0.48,1.3,2.0,-5.01,-3.9699999999999998,-4.86,0.2003585915054454,0.56685793605872,0.23278347243583447
1.87,2.99,2.15,1.42,1.4,2.9,2.0,-12.71,-8.559999999999999,-11.5,0.014751985572671399,0.9357774572147505,0.049470557212578196
0.68,1.4,0.78,0.59,0.65,0.8,2.0,-5.56,-3.33,-3.7,0.05979572756628958,0.5560922584917777,0.3841120139419329
0.32,0.93,0.42,0.42,0.58,1.04,2.0,-3.43,-2.1,-4.28,0.19199539261987153,0.7259429097090371,0.08206169767109144
0.53,2.27,0.64,0.77,0.9,1.36,2.0,-7.870000000000001,-3.59,-5.88,0.01241372865604838,0.8967732202444797,0.09081305109947178
1.69,2.25,2.18,1.55,1.1,1.95,3.0,-10.129999999999999,-9.010000000000002,-8.05,0.08285468789402459,0.25393753845453043,0.663207773651445
0.4,1.97,0.53,1.39,0.52,1.8,2.0,-6.71,-5.23,-6.44,0.14918893142813772,0.6553788719581218,0.19543219661374042
0.98,2.92,1.12,0.8,1.56,2.6,2.0,-10.719999999999999,-4.640000000000001,-10.920000000000002,0.002278693693095774,0.9958556697035217,0.0018656366033823453
0.14,1.06,0.14,0.34,0.5,0.8,2.0,-3.46,-1.3,-3.4000000000000004,0.09317081928076607,0.8078969997353435,0.0989321809838904
2.52,1.82,3.37,0.81,1.35,1.68,3.0,-10.5,-9.17,-7.74,0.04858877230467497,0.1837162562326764,0.7676949714626486
0.64,1.59,0.9,0.94,0.32,0.91,3.0,-6.050000000000001,-4.62,-3.37,0.05059757638201705,0.21143205154080952,0.7379703720771734
0.0,0.92,0.0,0.59,0.32,0.48,2.0,-2.7600000000000002,-1.77,-2.08,0.1765190103722207,0.4750540457386975,0.3484269438890819
0.4,1.19,0.45,0.68,1.04,1.04,2.0,-4.37,-2.94,-5.2,0.1781023680534677,0.7442362214646422,0.07766141048189006
1.3,2.39,1.39,0.82,1.0,1.7,2.0,-9.77,-5.24,-7.1,0.009242269718998636,0.857299640267086,0.13345809001391523
1.03,7.88,1.14,7.9,1.04,2.6,3.0,-25.7,-25.980000000000004,-9.88,1.3472903326500358e-07,1.0182601284373683e-07,0.9999997634449539
1.0,1.2,1.08,0.77,0.52,1.1,2.0,-5.6,-4.470000000000001,-4.34,0.1312150330493256,0.40619666997322323,0.46258829697745113
0.56,2.08,0.64,1.08,1.36,1.44,2.0,-7.36,-4.5200000000000005,-7.040000000000001,0.051300747638319086,0.8780515684577594,0.07064768390392145
0.79,1.7,0.82,1.12,0.68,1.44,2.0,-6.68,-5.0,-5.680000000000001,0.11008562923108603,0.5906706052555732,0.29924376551334075
1.46,3.78,1.61,1.39,1.45,2.2,2.0,-14.26,-7.390000000000001,-9.5,0.0009253308938558172,0.891046057140007,0.10802861196613732
1.22,3.36,1.4,1.09,1.44,2.7,2.0,-12.52,-6.07,-10.98,0.0015664973019435331,0.9911264346238816,0.007307068074174947
1.0,1.3,1.03,0.6,0.6,1.0,2.0,-5.9,-3.86,-4.2,0.07059875073415219,0.5429474018254365,0.38645384744041117
0.6,0.92,0.84,0.37,0.65,1.1,2.0,-3.96,-2.79,-4.6000000000000005,0.21055800753693654,0.6784163502672378,0.11102564219582568
0.12,2.1,0.19,0.69,1.36,2.21,2.0,-6.540000000000001,-2.4499999999999997,-9.35,0.016447342263140617,0.9825624456210322,0.0009902121158271461
1.03,1.5,1.44,0.56,0.68,1.36,2.0,-6.5600000000000005,-4.5600000000000005,-5.44,0.08730642842609486,0.6451120974376885,0.26758147413621647
0.94,2.0,1.09,0.71,1.65,1.52,2.0,-7.88,-4.3100000000000005,-7.86,0.026640527342373616,0.9461807709639174,0.02717870169370898
0.11,2.69,0.14,1.01,1.49,2.1,2.0,-8.290000000000001,-3.3100000000000005,-9.280000000000001,0.006809857154209889,0.9906597586580961,0.0025303841876941147
1.84,1.14,2.18,0.76,0.7,1.04,3.0,-7.1,-6.640000000000001,-4.52,0.06336648863432401,0.10037720616608106,0.8362563051995949
0.53,0.82,0.6,0.31,0.58,1.04,2.0,-3.52,-2.13,-4.28,0.18239799253631248,0.7323005900004503,0.08530141746323733
0.25,1.16,0.28,0.49,0.32,0.6,3.0,-3.9799999999999995,-2.0300000000000002,-2.44,0.07878185695554821,0.5537330595592235,0.36748508348522824
0.5,1.85,0.8,0.77,0.95,1.6,2.0,-6.550000000000001,-3.91,-6.700000000000001,0.0629964451230752,0.8827820120730705,0.054221542803854245
1.15,2.99,1.72,1.09,1.4,2.86,2.0,-11.27,-6.710000000000001,-11.379999999999999,0.010258586763909006,0.9805514210330801,0.00918999220301084
2.66,0.9,2.66,0.41,0.52,0.78,3.0,-8.02,-6.550000000000001,-3.38,0.009183277609034389,0.03994023368734695,0.9508764887036186
1.47,1.86,1.55,1.06,1.04,1.6,3.0,-8.52,-6.28,-6.880000000000001,0.06431488237250145,0.6041309968378198,0.3315541207896788
0.42,1.07,0.54,0.7,0.48,0.8,2.0,-4.05,-3.1799999999999997,-3.3600000000000003,0.18585196743251167,0.44361207821350257,0.3705359543539858
1.16,2.09,1.22,1.74,0.76,1.6,3.0,-8.59,-7.66,-6.32,0.07567782742797782,0.19180614815838995,0.7325160244136322
1.32,1.3,1.76,0.87,0.65,0.8,3.0,-6.540000000000001,-6.13,-3.7,0.05096168957864262,0.07678998021649915,0.8722483302048583
0.0,0.91,0.0,0.4,0.39,0.7,2.0,-2.73,-1.2000000000000002,-2.88,0.15434755070761844,0.7128042812566634,0.13284816803571825
1.04,2.59,1.44,1.65,1.43,1.52,2.0,-9.85,-7.829999999999999,-7.42,0.050258310089114605,0.3788634720684853,0.5708782178424001
0.72,0.85,0.84,0.37,0.56,0.9,2.0,-3.9899999999999998,-2.79,-3.8200000000000003,0.1816391261269536,0.6030631364851767,0.21529773738786975
0.43,1.52,0.54,1.15,0.44,0.8,2.0,-5.420000000000001,-4.529999999999999,-3.2800000000000002,0.0837902184908754,0.2040400455351881,0.7121697359739366
0.4,1.16,0.5,0.49,0.65,0.6,2.0,-4.279999999999999,-2.4699999999999998,-3.0999999999999996,0.09648019379432336,0.5895371524316346,0.313982653774042
0.13,1.28,0.21,0.53,1.04,1.3,2.0,-4.1,-2.0100000000000002,-5.98,0.10825433607501422,0.8752271233346582,0.016518540590327657
1.26,2.69,1.61,1.74,1.49,1.9,1.0,-10.59,-8.44,-8.68,0.061207199902239176,0.5254551440484841,0.4133376560492767
0.64,1.45,0.74,0.78,1.87,1.0,2.0,-5.63,-3.82,-6.74,0.1344084866512692,0.8212959921282501,0.04429552122048068
1.08,2.49,1.22,1.59,0.88,1.7,3.0,-9.63,-7.210000000000001,-6.859999999999999,0.035455343532979106,0.39872580533268887,0.565818851134332
1.09,2.22,1.5,0.93,2.15,2.6,2.0,-8.84,-5.79,-12.100000000000001,0.045139119808830716,0.9531280616937859,0.0017328184973833597
0.68,1.25,0.9,0.49,0.7,1.1,2.0,-5.11,-3.27,-4.7,0.11359304278491889,0.71524294008168,0.17116401713340113
0.94,1.78,0.94,0.97,0.75,1.4,2.0,-7.22,-4.79,-5.699999999999999,0.05906288252441055,0.6708883178997579,0.27004879957583156
0.62,2.14,0.66,0.61,0.75,1.4,2.0,-7.66,-3.1500000000000004,-5.699999999999999,0.010098853070081446,0.9182060860024492,0.07169506092746941
0.5,0.82,0.76,0.34,0.28,0.56,2.0,-3.46,-2.54,-2.24,0.14500154746871552,0.3638509895891397,0.49114746294214473
2.62,0.85,2.62,0.34,0.28,0.4,3.0,-7.79,-6.26,-1.7600000000000002,0.002373418437651327,0.010960866018380318,0.9866657155439683
0.38,1.38,0.48,0.96,0.56,0.88,1.0,-4.8999999999999995,-3.84,-3.7600000000000002,0.14258949515453312,0.4115661821884084,0.44584432265705853
0.0,0.51,0.0,0.32,0.6,0.65,2.0,-1.53,-0.96,-3.1500000000000004,0.3371355764004702,0.5961457316150722,0.06671869198445761
0.38,1.06,0.5,0.7,0.84,1.12,1.0,-3.9400000000000004,-3.0999999999999996,-5.04,0.2740298066135735,0.634753594693391,0.09121659869303542
0.72,1.03,0.98,0.6,0.78,0.8,2.0,-4.529999999999999,-3.76,-3.9600000000000004,0.20292070651004493,0.4382612941145878,0.3588179993753671
1.01,1.63,1.09,1.08,1.0,1.82,2.0,-6.91,-5.42,-7.46,0.16627742978824567,0.7377888386248713,0.09593373158688302
0.94,1.47,0.97,1.13,1.04,2.08,2.0,-6.29,-5.33,-8.32,0.26716309169952734,0.6977489044204725,0.03508800388000006
0.76,1.08,1.03,0.64,0.44,0.8,2.0,-4.76,-3.98,-3.2800000000000002,0.1320233458298991,0.28800526732620246,0.5799713868438984
0.57,0.95,0.76,0.9,0.71,0.72,3.0,-3.9899999999999993,-4.220000000000001,-3.58,0.30290625946427124,0.24066920155295668,0.4564245389827721
0.91,1.19,1.03,0.64,0.55,1.3,3.0,-5.39,-3.98,-5.0,0.15213900909479455,0.6231545964718573,0.22470639443334814
1.38,1.72,1.55,0.93,0.97,1.4,3.0,-7.92,-5.890000000000001,-6.139999999999999,0.0687571462090663,0.5235228490190916,0.4077200047718421
0.0,1.33,0.0,0.61,0.6,1.2,2.0,-3.99,-1.83,-4.8,0.09885334347855321,0.8571709493019055,0.04397570721954138
0.3,0.82,0.34,0.31,0.58,0.91,2.0,-3.06,-1.6099999999999999,-3.8899999999999997,0.17546433737147477,0.7480245635428125,0.07651109908571274
